SECS,FLUOR,NORM_FLUOR,SOURCE
0.003718019,1809.3,0.5978545,INDUCTION-4188-20201116-10_53_39
0.003758069,1755.4,0.57075927,INDUCTION-4188-20201116-10_53_39
0.003798129,1784,0.585136331,INDUCTION-4188-20201116-10_53_39
0.003838179,1799.8,0.593078903,INDUCTION-4188-20201116-10_53_39
0.003877999,1815.8,0.601122014,INDUCTION-4188-20201116-10_53_39
0.003918049,1786,0.58614172,INDUCTION-4188-20201116-10_53_39
0.003958109,1778.3,0.582270972,INDUCTION-4188-20201116-10_53_39
0.003998159,1796.5,0.591420011,INDUCTION-4188-20201116-10_53_39
0.004038219,1814.8,0.60061932,INDUCTION-4188-20201116-10_53_39
0.004078029,1785.9,0.58609145,INDUCTION-4188-20201116-10_53_39
0.004118089,1799.5,0.592928095,INDUCTION-4188-20201116-10_53_39
0.004158139,1840.5,0.613538567,INDUCTION-4188-20201116-10_53_39
0.004198189,1784.1,0.5851866,INDUCTION-4188-20201116-10_53_39
0.004238009,1821.1,0.603786295,INDUCTION-4188-20201116-10_53_39
0.004278059,1865.7,0.626206467,INDUCTION-4188-20201116-10_53_39
0.004318119,1850.6,0.618615781,INDUCTION-4188-20201116-10_53_39
0.004358169,1831.5,0.609014317,INDUCTION-4188-20201116-10_53_39
0.004398229,1847.2,0.616906619,INDUCTION-4188-20201116-10_53_39
0.004438039,1842.2,0.614393147,INDUCTION-4188-20201116-10_53_39
0.004478099,1826.1,0.606299767,INDUCTION-4188-20201116-10_53_39
0.004518149,1849.5,0.618062817,INDUCTION-4188-20201116-10_53_39
0.004558209,1830.7,0.608612161,INDUCTION-4188-20201116-10_53_39
0.004598019,1823.7,0.6050933,INDUCTION-4188-20201116-10_53_39
0.004638079,1825,0.605746803,INDUCTION-4188-20201116-10_53_39
0.004678129,1865.7,0.626206467,INDUCTION-4188-20201116-10_53_39
0.004718189,1853.8,0.620224403,INDUCTION-4188-20201116-10_53_39
0.004757999,1857.7,0.622184911,INDUCTION-4188-20201116-10_53_39
0.004798059,1853.5,0.620073594,INDUCTION-4188-20201116-10_53_39
0.004838109,1874.7,0.630730717,INDUCTION-4188-20201116-10_53_39
0.004878159,1851.3,0.618967667,INDUCTION-4188-20201116-10_53_39
0.004918219,1886.5,0.636662511,INDUCTION-4188-20201116-10_53_39
0.004958029,1843.1,0.614845572,INDUCTION-4188-20201116-10_53_39
0.004998089,1846.6,0.616605003,INDUCTION-4188-20201116-10_53_39
0.005038139,1902,0.644454275,INDUCTION-4188-20201116-10_53_39
0.005078199,1910.5,0.648727178,INDUCTION-4188-20201116-10_53_39
0.005118009,1860,0.623341108,INDUCTION-4188-20201116-10_53_39
0.005158069,1887,0.636913858,INDUCTION-4188-20201116-10_53_39
0.005198119,1892.6,0.639728947,INDUCTION-4188-20201116-10_53_39
0.005238179,1868.6,0.627664281,INDUCTION-4188-20201116-10_53_39
0.005277989,1919.8,0.653402236,INDUCTION-4188-20201116-10_53_39
0.005318049,1850.4,0.618515242,INDUCTION-4188-20201116-10_53_39
0.005358099,1894.1,0.640482989,INDUCTION-4188-20201116-10_53_39
0.005398149,1907.1,0.647018017,INDUCTION-4188-20201116-10_53_39
0.005438209,1911.9,0.64943095,INDUCTION-4188-20201116-10_53_39
0.005478029,1861.3,0.623994611,INDUCTION-4188-20201116-10_53_39
0.005518079,1881,0.633897692,INDUCTION-4188-20201116-10_53_39
0.005558129,1893.8,0.64033218,INDUCTION-4188-20201116-10_53_39
0.005598189,1881.7,0.634249578,INDUCTION-4188-20201116-10_53_39
0.005637999,1910.1,0.6485261,INDUCTION-4188-20201116-10_53_39
0.005678059,1889,0.637919247,INDUCTION-4188-20201116-10_53_39
0.005718109,1899,0.642946192,INDUCTION-4188-20201116-10_53_39
0.005758169,1889.2,0.638019786,INDUCTION-4188-20201116-10_53_39
0.005798219,1915,0.650989303,INDUCTION-4188-20201116-10_53_39
0.005838039,1915.6,0.651290919,INDUCTION-4188-20201116-10_53_39
0.005878089,1907.5,0.647219094,INDUCTION-4188-20201116-10_53_39
0.005918149,1930.5,0.658781067,INDUCTION-4188-20201116-10_53_39
0.005958199,1896.6,0.641739725,INDUCTION-4188-20201116-10_53_39
0.005998019,1917.3,0.6521455,INDUCTION-4188-20201116-10_53_39
0.006038069,1913.5,0.650235261,INDUCTION-4188-20201116-10_53_39
0.006078119,1917.6,0.652296308,INDUCTION-4188-20201116-10_53_39
0.006118179,1941.4,0.664260436,INDUCTION-4188-20201116-10_53_39
0.006157989,1948.6,0.667879836,INDUCTION-4188-20201116-10_53_39
0.006198049,1947.8,0.66747768,INDUCTION-4188-20201116-10_53_39
0.006238099,1908.3,0.64762125,INDUCTION-4188-20201116-10_53_39
0.006278159,1966.6,0.676928336,INDUCTION-4188-20201116-10_53_39
0.006318209,1916.2,0.651592536,INDUCTION-4188-20201116-10_53_39
0.006358029,1964.3,0.675772139,INDUCTION-4188-20201116-10_53_39
0.006398079,1912.3,0.649632028,INDUCTION-4188-20201116-10_53_39
0.006438139,1974.2,0.680748814,INDUCTION-4188-20201116-10_53_39
0.006478189,1923.2,0.655111397,INDUCTION-4188-20201116-10_53_39
0.006518009,1919.1,0.65305035,INDUCTION-4188-20201116-10_53_39
0.006558059,1959.4,0.673308936,INDUCTION-4188-20201116-10_53_39
0.006598119,1938.4,0.662752353,INDUCTION-4188-20201116-10_53_39
0.006638169,1950.3,0.668734416,INDUCTION-4188-20201116-10_53_39
0.006678219,1941.2,0.664159897,INDUCTION-4188-20201116-10_53_39
0.006718039,1925.8,0.656418403,INDUCTION-4188-20201116-10_53_39
0.006758089,1951.1,0.669136572,INDUCTION-4188-20201116-10_53_39
0.006798149,1981.8,0.684569291,INDUCTION-4188-20201116-10_53_39
0.006838199,1980,0.683664441,INDUCTION-4188-20201116-10_53_39
0.006878019,1931.9,0.659484839,INDUCTION-4188-20201116-10_53_39
0.006918069,1923.1,0.655061128,INDUCTION-4188-20201116-10_53_39
0.006958129,1931.1,0.659082683,INDUCTION-4188-20201116-10_53_39
0.006998179,1928.4,0.657725408,INDUCTION-4188-20201116-10_53_39
0.007037999,1933,0.660037803,INDUCTION-4188-20201116-10_53_39
0.007078049,1951.2,0.669186841,INDUCTION-4188-20201116-10_53_39
0.007118109,1956.5,0.671851122,INDUCTION-4188-20201116-10_53_39
0.007158159,1970.4,0.678838575,INDUCTION-4188-20201116-10_53_39
0.007198219,1961.6,0.674414864,INDUCTION-4188-20201116-10_53_39
0.007238029,1989.7,0.688540577,INDUCTION-4188-20201116-10_53_39
0.007278089,1958.1,0.672655433,INDUCTION-4188-20201116-10_53_39
0.007318139,1952.9,0.670041422,INDUCTION-4188-20201116-10_53_39
0.007358189,1985.4,0.686378991,INDUCTION-4188-20201116-10_53_39
0.007398009,1947.6,0.667377141,INDUCTION-4188-20201116-10_53_39
0.007438059,1984.6,0.685976836,INDUCTION-4188-20201116-10_53_39
0.007478119,1977.2,0.682256897,INDUCTION-4188-20201116-10_53_39
0.007518169,1938.7,0.662903161,INDUCTION-4188-20201116-10_53_39
0.007558229,1978.5,0.6829104,INDUCTION-4188-20201116-10_53_39
0.007598039,2000,0.69371833,INDUCTION-4188-20201116-10_53_39
0.007638099,1979.4,0.683362825,INDUCTION-4188-20201116-10_53_39
0.007678149,1964.2,0.675721869,INDUCTION-4188-20201116-10_53_39
0.007718209,1984.9,0.686127644,INDUCTION-4188-20201116-10_53_39
0.007758019,1975.9,0.681603394,INDUCTION-4188-20201116-10_53_39
0.007798079,1954.9,0.671046811,INDUCTION-4188-20201116-10_53_39
0.007838129,1966.5,0.676878066,INDUCTION-4188-20201116-10_53_39
0.007878179,1972,0.679642886,INDUCTION-4188-20201116-10_53_39
0.007917999,2003.6,0.69552803,INDUCTION-4188-20201116-10_53_39
0.007958059,1967.1,0.677179683,INDUCTION-4188-20201116-10_53_39
0.007998109,2018.7,0.703118716,INDUCTION-4188-20201116-10_53_39
0.008038159,1991.4,0.689395158,INDUCTION-4188-20201116-10_53_39
0.008078219,1984.6,0.685976836,INDUCTION-4188-20201116-10_53_39
0.008118029,2003.7,0.6955783,INDUCTION-4188-20201116-10_53_39
0.008158089,1968.8,0.678034264,INDUCTION-4188-20201116-10_53_39
0.008198139,1992.3,0.689847583,INDUCTION-4188-20201116-10_53_39
0.008238199,2000.6,0.694019947,INDUCTION-4188-20201116-10_53_39
0.008278009,2011.9,0.699700394,INDUCTION-4188-20201116-10_53_39
0.008318069,1968.9,0.678084533,INDUCTION-4188-20201116-10_53_39
0.008358119,1981.1,0.684217405,INDUCTION-4188-20201116-10_53_39
0.008398179,2014.5,0.7010074,INDUCTION-4188-20201116-10_53_39
0.008437989,2002.9,0.695176144,INDUCTION-4188-20201116-10_53_39
0.008478049,2005.7,0.696583689,INDUCTION-4188-20201116-10_53_39
0.008518099,2016.4,0.701962519,INDUCTION-4188-20201116-10_53_39
0.008558149,2011,0.699247969,INDUCTION-4188-20201116-10_53_39
0.008598209,1983.1,0.685222794,INDUCTION-4188-20201116-10_53_39
0.008638019,1986.9,0.687133033,INDUCTION-4188-20201116-10_53_39
0.008678079,1969.5,0.67838615,INDUCTION-4188-20201116-10_53_39
0.008718129,2005.9,0.696684227,INDUCTION-4188-20201116-10_53_39
0.008758189,1986.3,0.686831416,INDUCTION-4188-20201116-10_53_39
0.008797999,2009.5,0.698493927,INDUCTION-4188-20201116-10_53_39
0.008838059,2001.5,0.694472372,INDUCTION-4188-20201116-10_53_39
0.008878109,2023.2,0.705380841,INDUCTION-4188-20201116-10_53_39
0.008918169,2021.7,0.7046268,INDUCTION-4188-20201116-10_53_39
0.008958219,2032.1,0.709854822,INDUCTION-4188-20201116-10_53_39
0.008998039,2064.3,0.726041583,INDUCTION-4188-20201116-10_53_39
0.009038089,2003,0.695226414,INDUCTION-4188-20201116-10_53_39
0.009078149,2029.1,0.708346739,INDUCTION-4188-20201116-10_53_39
0.009118199,1996.3,0.691858361,INDUCTION-4188-20201116-10_53_39
0.009158019,2021.7,0.7046268,INDUCTION-4188-20201116-10_53_39
0.009198069,2016.5,0.702012789,INDUCTION-4188-20201116-10_53_39
0.009238119,2019.6,0.703571141,INDUCTION-4188-20201116-10_53_39
0.009278179,2030.7,0.70915105,INDUCTION-4188-20201116-10_53_39
0.009317989,2016,0.701761441,INDUCTION-4188-20201116-10_53_39
0.009358049,2012.8,0.700152819,INDUCTION-4188-20201116-10_53_39
0.009398099,2016.6,0.702063058,INDUCTION-4188-20201116-10_53_39
0.009438159,2015.9,0.701711172,INDUCTION-4188-20201116-10_53_39
0.009478209,2039.8,0.713725569,INDUCTION-4188-20201116-10_53_39
0.009518029,2053.2,0.720461675,INDUCTION-4188-20201116-10_53_39
0.009558079,2054,0.72086383,INDUCTION-4188-20201116-10_53_39
0.009598139,2056.9,0.722321644,INDUCTION-4188-20201116-10_53_39
0.009638189,2043.6,0.715635808,INDUCTION-4188-20201116-10_53_39
0.009678009,2040.1,0.713876377,INDUCTION-4188-20201116-10_53_39
0.009718059,2015.9,0.701711172,INDUCTION-4188-20201116-10_53_39
0.009758119,2017,0.702264136,INDUCTION-4188-20201116-10_53_39
0.009798169,2042.6,0.715133113,INDUCTION-4188-20201116-10_53_39
0.009838219,2036.2,0.711915869,INDUCTION-4188-20201116-10_53_39
0.009878039,2052.3,0.72000925,INDUCTION-4188-20201116-10_53_39
0.009918089,2020.6,0.704073836,INDUCTION-4188-20201116-10_53_39
0.009958149,2050.7,0.719204938,INDUCTION-4188-20201116-10_53_39
0.009998199,2057.2,0.722472452,INDUCTION-4188-20201116-10_53_39
0.010397999,2053.15,0.72043654,INDUCTION-4188-20201116-10_53_39
0.010798099,2062.34,0.725056302,INDUCTION-4188-20201116-10_53_39
0.011198199,2072,0.72991233,INDUCTION-4188-20201116-10_53_39
0.011598199,2091.28,0.739604279,INDUCTION-4188-20201116-10_53_39
0.011998099,2090.01,0.738965857,INDUCTION-4188-20201116-10_53_39
0.012398099,2106.82,0.747416151,INDUCTION-4188-20201116-10_53_39
0.012798199,2114.26,0.751156197,INDUCTION-4188-20201116-10_53_39
0.013197999,2116.35,0.752206829,INDUCTION-4188-20201116-10_53_39
0.013598099,2124.42,0.756263573,INDUCTION-4188-20201116-10_53_39
0.013998199,2148.8,0.768519263,INDUCTION-4188-20201116-10_53_39
0.014398199,2155.87,0.772073313,INDUCTION-4188-20201116-10_53_39
0.014797999,2160.2,0.77424998,INDUCTION-4188-20201116-10_53_39
0.015198099,2158.88,0.773586423,INDUCTION-4188-20201116-10_53_39
0.015598199,2169.95,0.779151251,INDUCTION-4188-20201116-10_53_39
0.015997999,2174.62,0.781498834,INDUCTION-4188-20201116-10_53_39
0.016398099,2189.46,0.788958819,INDUCTION-4188-20201116-10_53_39
0.016798099,2178.63,0.783514638,INDUCTION-4188-20201116-10_53_39
0.017198199,2196.36,0.792427411,INDUCTION-4188-20201116-10_53_39
0.017597999,2187.06,0.787752353,INDUCTION-4188-20201116-10_53_39
0.017998099,2193.83,0.791155594,INDUCTION-4188-20201116-10_53_39
0.018398199,2198.93,0.793719336,INDUCTION-4188-20201116-10_53_39
0.018797999,2209.64,0.799103193,INDUCTION-4188-20201116-10_53_39
0.019198099,2210.01,0.79928919,INDUCTION-4188-20201116-10_53_39
0.019598099,2207.33,0.797941969,INDUCTION-4188-20201116-10_53_39
0.019998199,2213.42,0.801003378,INDUCTION-4188-20201116-10_53_39
0.020397999,2224.15,0.806397289,INDUCTION-4188-20201116-10_53_39
0.020798099,2226.86,0.807759591,INDUCTION-4188-20201116-10_53_39
0.021198199,2227.95,0.808307528,INDUCTION-4188-20201116-10_53_39
0.021598199,2219.29,0.803954194,INDUCTION-4188-20201116-10_53_39
0.021997999,2221.58,0.805105365,INDUCTION-4188-20201116-10_53_39
0.022398099,2224.8,0.806724041,INDUCTION-4188-20201116-10_53_39
0.022798199,2231.48,0.81008204,INDUCTION-4188-20201116-10_53_39
0.023197999,2223.97,0.806306804,INDUCTION-4188-20201116-10_53_39
0.023598099,2236.47,0.812590485,INDUCTION-4188-20201116-10_53_39
0.023998099,2241.27,0.815003418,INDUCTION-4188-20201116-10_53_39
0.024398199,2235.41,0.812057629,INDUCTION-4188-20201116-10_53_39
0.024797999,2243.46,0.816104319,INDUCTION-4188-20201116-10_53_39
0.025198099,2242.94,0.815842918,INDUCTION-4188-20201116-10_53_39
0.025598199,2238.46,0.813590847,INDUCTION-4188-20201116-10_53_39
0.025997999,2251.81,0.820301818,INDUCTION-4188-20201116-10_53_39
0.026398099,2238.82,0.813771817,INDUCTION-4188-20201116-10_53_39
0.026798099,2237.58,0.813148476,INDUCTION-4188-20201116-10_53_39
0.027198199,2240.05,0.814390131,INDUCTION-4188-20201116-10_53_39
0.027597999,2241.01,0.814872718,INDUCTION-4188-20201116-10_53_39
0.027998099,2252.32,0.820558192,INDUCTION-4188-20201116-10_53_39
0.028398199,2256.93,0.822875613,INDUCTION-4188-20201116-10_53_39
0.028798199,2248.47,0.818622818,INDUCTION-4188-20201116-10_53_39
0.029198099,2263.7,0.826278855,INDUCTION-4188-20201116-10_53_39
0.029598099,2264.05,0.826454798,INDUCTION-4188-20201116-10_53_39
0.029998199,2257.38,0.823101826,INDUCTION-4188-20201116-10_53_39
0.030397999,2262.94,0.825896807,INDUCTION-4188-20201116-10_53_39
0.030798099,2262.03,0.825439355,INDUCTION-4188-20201116-10_53_39
0.031198099,2256.18,0.822498592,INDUCTION-4188-20201116-10_53_39
0.031598199,2267.3,0.828088555,INDUCTION-4188-20201116-10_53_39
0.031997999,2268.95,0.828918,INDUCTION-4188-20201116-10_53_39
0.032398099,2267,0.827937746,INDUCTION-4188-20201116-10_53_39
0.032798199,2256.52,0.822669509,INDUCTION-4188-20201116-10_53_39
0.033197999,2273.63,0.83127061,INDUCTION-4188-20201116-10_53_39
0.033598099,2270.48,0.829687123,INDUCTION-4188-20201116-10_53_39
0.033998099,2256.25,0.822533781,INDUCTION-4188-20201116-10_53_39
0.034398199,2273.93,0.831421419,INDUCTION-4188-20201116-10_53_39
0.034797999,2271.62,0.830260195,INDUCTION-4188-20201116-10_53_39
0.035198099,2273.33,0.831119802,INDUCTION-4188-20201116-10_53_39
0.035598199,2275.33,0.832125191,INDUCTION-4188-20201116-10_53_39
0.035998199,2284.96,0.836966139,INDUCTION-4188-20201116-10_53_39
0.036398099,2268.92,0.82890292,INDUCTION-4188-20201116-10_53_39
0.036798099,2274.75,0.831833628,INDUCTION-4188-20201116-10_53_39
0.037198199,2283.74,0.836352851,INDUCTION-4188-20201116-10_53_39
0.037597999,2266.32,0.827595914,INDUCTION-4188-20201116-10_53_39
0.037998099,2289.28,0.839137778,INDUCTION-4188-20201116-10_53_39
0.038398099,2286.04,0.837509048,INDUCTION-4188-20201116-10_53_39
0.038798199,2278.23,0.833583005,INDUCTION-4188-20201116-10_53_39
0.039197999,2280.4,0.834673852,INDUCTION-4188-20201116-10_53_39
0.039598099,2278.59,0.833763975,INDUCTION-4188-20201116-10_53_39
0.039998199,2280.59,0.834769364,INDUCTION-4188-20201116-10_53_39
0.040397999,2281.02,0.834985522,INDUCTION-4188-20201116-10_53_39
0.040798099,2284.33,0.836649441,INDUCTION-4188-20201116-10_53_39
0.041198099,2275.15,0.832034706,INDUCTION-4188-20201116-10_53_39
0.041598199,2285.7,0.837338132,INDUCTION-4188-20201116-10_53_39
0.041997999,2295.01,0.842018218,INDUCTION-4188-20201116-10_53_39
0.042398099,2277.53,0.833231119,INDUCTION-4188-20201116-10_53_39
0.042798199,2286,0.837488941,INDUCTION-4188-20201116-10_53_39
0.043198199,2290.95,0.839977278,INDUCTION-4188-20201116-10_53_39
0.043598099,2303.94,0.846507279,INDUCTION-4188-20201116-10_53_39
0.043998099,2287.97,0.838479249,INDUCTION-4188-20201116-10_53_39
0.044398199,2288.18,0.838584815,INDUCTION-4188-20201116-10_53_39
0.044797999,2286.64,0.837810665,INDUCTION-4188-20201116-10_53_39
0.045198099,2290.97,0.839987332,INDUCTION-4188-20201116-10_53_39
0.045598099,2288.71,0.838851243,INDUCTION-4188-20201116-10_53_39
0.045998199,2303.23,0.846150366,INDUCTION-4188-20201116-10_53_39
0.046397999,2290.91,0.83995717,INDUCTION-4188-20201116-10_53_39
0.046798099,2294.35,0.841686439,INDUCTION-4188-20201116-10_53_39
0.047198199,2292.2,0.840605646,INDUCTION-4188-20201116-10_53_39
0.047597999,2300.26,0.844657363,INDUCTION-4188-20201116-10_53_39
0.047998099,2294.11,0.841565793,INDUCTION-4188-20201116-10_53_39
0.048398099,2296.57,0.842802421,INDUCTION-4188-20201116-10_53_39
0.048798199,2304.66,0.846869219,INDUCTION-4188-20201116-10_53_39
0.049197999,2297.86,0.843450897,INDUCTION-4188-20201116-10_53_39
0.049598099,2307.26,0.848176225,INDUCTION-4188-20201116-10_53_39
0.049998199,2303.4,0.846235824,INDUCTION-4188-20201116-10_53_39
0.050397999,2302.65,0.845858803,INDUCTION-4188-20201116-10_53_39
0.050798099,2307.96,0.848528111,INDUCTION-4188-20201116-10_53_39
0.051198099,2304.19,0.846632953,INDUCTION-4188-20201116-10_53_39
0.051598199,2307.74,0.848417518,INDUCTION-4188-20201116-10_53_39
0.051997999,2310.94,0.85002614,INDUCTION-4188-20201116-10_53_39
0.052398099,2313.55,0.851338173,INDUCTION-4188-20201116-10_53_39
0.052798199,2308.51,0.848804593,INDUCTION-4188-20201116-10_53_39
0.053198199,2314.08,0.851604601,INDUCTION-4188-20201116-10_53_39
0.053597999,2317.52,0.85333387,INDUCTION-4188-20201116-10_53_39
0.053998099,2311.87,0.850493646,INDUCTION-4188-20201116-10_53_39
0.054398199,2318.74,0.853947157,INDUCTION-4188-20201116-10_53_39
0.054797999,2309.61,0.849357557,INDUCTION-4188-20201116-10_53_39
0.055198099,2319.09,0.8541231,INDUCTION-4188-20201116-10_53_39
0.055598099,2317.95,0.853550028,INDUCTION-4188-20201116-10_53_39
0.055998199,2308.74,0.848920212,INDUCTION-4188-20201116-10_53_39
0.056397999,2325.69,0.857440883,INDUCTION-4188-20201116-10_53_39
0.056798099,2326.7,0.857948605,INDUCTION-4188-20201116-10_53_39
0.057198199,2330.6,0.859909113,INDUCTION-4188-20201116-10_53_39
0.057597999,2316.26,0.852700475,INDUCTION-4188-20201116-10_53_39
0.057998099,2339.65,0.864458498,INDUCTION-4188-20201116-10_53_39
0.058398099,2330.94,0.860080029,INDUCTION-4188-20201116-10_53_39
0.058798199,2326.97,0.858084332,INDUCTION-4188-20201116-10_53_39
0.059197999,2332.22,0.860723478,INDUCTION-4188-20201116-10_53_39
0.059598099,2337.82,0.863538567,INDUCTION-4188-20201116-10_53_39
0.059998199,2333.25,0.861241253,INDUCTION-4188-20201116-10_53_39
0.060398199,2319.19,0.854173369,INDUCTION-4188-20201116-10_53_39
0.060797999,2328.71,0.85895902,INDUCTION-4188-20201116-10_53_39
0.061198099,2349.56,0.869440199,INDUCTION-4188-20201116-10_53_39
0.061598199,2344.34,0.866816134,INDUCTION-4188-20201116-10_53_39
0.061997999,2328.38,0.858793131,INDUCTION-4188-20201116-10_53_39
0.062398099,2335.62,0.862432639,INDUCTION-4188-20201116-10_53_39
0.062798099,2351.41,0.870370184,INDUCTION-4188-20201116-10_53_39
0.063198199,2356.65,0.873004303,INDUCTION-4188-20201116-10_53_39
0.063597999,2351.45,0.870390292,INDUCTION-4188-20201116-10_53_39
0.063998099,2354.37,0.87185816,INDUCTION-4188-20201116-10_53_39
0.064398199,2354.16,0.871752594,INDUCTION-4188-20201116-10_53_39
0.064797999,2358.62,0.873994611,INDUCTION-4188-20201116-10_53_39
0.065198099,2357.27,0.873315974,INDUCTION-4188-20201116-10_53_39
0.065598099,2355.5,0.872426204,INDUCTION-4188-20201116-10_53_39
0.065998199,2366.17,0.877789954,INDUCTION-4188-20201116-10_53_39
0.066397999,2355.04,0.872194965,INDUCTION-4188-20201116-10_53_39
0.066798099,2372.13,0.880786013,INDUCTION-4188-20201116-10_53_39
0.067198199,2363.89,0.876643811,INDUCTION-4188-20201116-10_53_39
0.067598199,2371.26,0.880348669,INDUCTION-4188-20201116-10_53_39
0.067998099,2373.04,0.881243465,INDUCTION-4188-20201116-10_53_39
0.068398099,2377.44,0.883455321,INDUCTION-4188-20201116-10_53_39
0.068798199,2370.28,0.879856028,INDUCTION-4188-20201116-10_53_39
